metabolite	log2FC	stat	pvalue	padj	distance/span	FC	count_nan_samples	distance	span_allsamples	compartment	input_L-Cycloserine_cell_T4h-1	input_L-Cycloserine_cell_T4h-2	input_L-Cycloserine_cell_T4h-3	input_L-Cycloserine_cell_T6h-1	input_L-Cycloserine_cell_T6h-2	input_L-Cycloserine_cell_T6h-3	L-Cycloserine_cell_T4h-1	L-Cycloserine_cell_T4h-2	L-Cycloserine_cell_T4h-3	L-Cycloserine_cell_T6h-1	L-Cycloserine_cell_T6h-2	L-Cycloserine_cell_T6h-3	geommean_6	geommean_4
L-Glutamine_m+0	-0.09005157317499725	-1.5275252316519468	0.06331522897380859	0.09813860490940332	-0.1773142112125173	0.9394891639421898	('0/3', '0/3')	-0.4860891066894766	2.741399594344312	cell	0.651	0.672	0.6151	0.6287	0.5962	0.5953	23.26794179815055	24.018520565832823	21.984809523874656	22.470898630564133	21.309288632960605	21.27712097148851	21.678742412065805	23.075031883390384
L-Glutamine_m+5	0.4993094723753063	1.091089451179962	0.13761676203741713	0.18548346187651873	-0.19512195121951248	1.4135368290135246	('0/3', '0/3')	-0.6086197552091694	3.119176245446989	cell	0.0111	0.0092	0.0159	0.0135	0.0215	0.0158	2.814866367842405	2.3330423949684795	4.032105878260743	3.4234861230515734	5.452218640415468	4.006746721793694	4.213191911692218	2.9806028574667622
L-Proline_m+1	-0.3944872987367187	-1.091089451179962	0.13761676203741713	0.18548346187651873	-0.2108108108108105	0.7607596854125764	('0/3', '0/3')	-0.6035720820043311	2.863098337712857	cell	0.0337	0.0347	0.0307	0.0162	0.0346	0.0282	5.2154818368066636	5.370243909115467	4.751195619880255	2.5071455714026096	5.354767701884586	4.364290439108246	3.883988574122498	5.105407987038807
Hexose_m+2	-0.6106156960455376	-1.091089451179962	0.13761676203741713	0.18548346187651873	-0.2363636363636364	0.6549171446147747	('0/3', '0/3')	-0.719078128571438	3.0422536208791606	cell	0.0257	0.0192	0.0166	0.0122	0.0092	0.0205	4.73854048827845	3.5400769406593864	3.0606915216117616	2.2494238893773186	1.6962868673992895	3.7797696501831997	2.434138649309535	3.716712364800446
L-Tyrosine_m+2	-0.41503749927884404	-0.6546536707079772	0.25634538013096164	0.2943224734836967	0.0	0.7499999999999999	('0/3', '0/3')	0.0	3.3202294265571584	cell	0.0004	0.0004	0.0004	0.0001	0.0003	0.0009	1.6601147132785794	1.6601147132785794	1.6601147132785794	0.41502867831964485	1.2450860349589343	3.735258104876803	1.2450860349589343	1.6601147132785794
L-Glutamine_m+3	0.14658050955467988	0.6546536707079772	0.25634538013096164	0.2943224734836967	-0.11020408163265333	1.106942673492769	('0/3', '0/3')	-0.3501338239505678	3.1771402543662557	cell	0.064	0.0502	0.0747	0.0699	0.0693	0.0672	8.299468419568996	6.50989554159943	9.687035795965686	9.064575664498012	8.986768148064552	8.714441840547444	8.920657469437481	8.058825161460138
L-Proline_m+0	0.011755436420246476	0.6546536707079772	0.25634538013096164	0.2943224734836967	-0.21923076923076196	1.0081815349301924	('0/3', '0/3')	-0.6450993214707239	2.942558308463049	cell	0.9329	0.9272	0.9287	0.9523	0.9263	0.9332	105.58125561404506	104.93615629257434	105.10591927190873	107.77685681343674	104.83429850497369	105.61520820991196	106.06818129479855	105.20742308788947
L-Glutamine_m+4	0.15907939231385254	0.6546536707079772	0.25634538013096164	0.2943224734836967	-0.24285714285714308	1.1165744060050824	('0/3', '0/3')	-0.8028952175171673	3.306039130953039	cell	0.0505	0.0419	0.0522	0.0471	0.0519	0.0629	7.950236957768024	6.5963352184253505	8.217868696940414	7.414973479423247	8.170639566498227	9.90237434937839	8.43402722155312	7.553484278516348
L-Glutamic_acid_m+2	0.006794326863361814	0.4364357804719848	0.3312602917700287	0.36675246588824606	-0.4383561643835611	1.0047205754851007	('0/3', '0/3')	-1.3272030326623963	3.027681918261095	cell	0.2783	0.2794	0.2815	0.2772	0.2815	0.2845	115.42518874685804	115.88141478933574	116.75239177952044	114.96896270438035	116.75239177952044	117.99664462264144	116.56603361576765	116.01836018883864
L-Lactic_acid_m+3	4.8641914559275924e-05	-0.2182178902359924	0.41362967328135564	0.41362967328135564	-0.24999999999992847	1.0000337165743247	('0/3', '0/3')	-0.794719414238898	3.1788776569565016	cell	0.9882	0.9883	0.9882	0.9881	0.9885	0.9882	7853.4172515086275	7854.211970922866	7853.4172515086275	7852.622532094389	7855.801409751345	7853.4172515086275	7853.946948302783	7853.682149044882
L-Lactic_acid_m+2	-0.004233318230976783	0.2182178902359924	0.41362967328135564	0.41362967328135564	-0.24999999999999442	0.997069988291247	('0/3', '0/3')	-0.7947194142390117	3.178877656956118	cell	0.0118	0.0117	0.0118	0.0119	0.0115	0.0118	93.77689088020499	92.98217146596598	93.77689088020499	94.57161029444403	91.39273263748791	93.77689088020499	93.23724353596862	93.51123254221723
L-Proline_m+3	0.445431701902666	0.2182178902359924	0.41362967328135564	0.41362967328135564	-0.3777777777777778	1.3617215274998764	('0/3', '0/3')	-1.1774021471538878	3.116652742466173	cell	0.0008	0.0053	0.0023	0.0036	0.0019	0.0036	0.554071598660653	3.670724341126826	1.5929558461493774	2.4933221939729386	1.3159200468190508	2.4933221939729386	2.0149399280131526	1.4797004287011504
L-Aspartic_acid_m+1	-0.01228528362507343	-0.2182178902359924	0.41362967328135564		-0.8965517241379312	0.991520644548931	('0/3', '0/3')	-2.2187509138426584	2.474760634670657	cell	0.0679	0.082	0.0853	0.0847	0.0791	0.0691	9.657255580122854	11.66266505994218	12.132016214793511	12.046679641184177	11.250204954163737	9.827928727341519	11.002632264312757	11.096725342837562
L-Lysine_m+2	-1.2520646252498626	-1.7320508075688774	0.0416322583317752			0.41984693908708237	('0/3', '1/3')	1.0629880069054678		cell	0.0014	0.0013	0.0011	0.0004		0.0007	3.720458024169137	3.45471102244277	2.9232170189900364	1.0629880069054678		1.8602290120845686	1.4062009564580387	3.349318109870445
L-Tryptophan_m+0	0.0	0.0	0.5			1.0	('0/3', '0/3')	0.0	0.0	cell	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Glycine_m+0	0.0	0.0	0.5			1.0	('0/3', '0/3')	0.0	0.0	cell	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Ile_Leu_m+0	0.0	0.0	0.5			1.0	('0/3', '0/3')	0.0	0.0	cell	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Fumaric_acid_m+4	-0.8441650269423404	-1.7320508075688774	0.0416322583317752			0.5570331038849538	('1/3', '0/3')	0.8980265101338745		cell	0.0009		0.0009	0.0003	0.0006	0.0007	4.041119295602435		4.041119295602435	1.3470397652008115	2.694079530401623	3.1430927854685606	2.2510372243988024	4.041119295602435
L-Tyrosine_m+0	0.0	0.0	0.5			1.0	('0/3', '0/3')	0.0	0.0	cell	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Pyruvic_acid_m+3	0.0	0.0	0.5			1.0	('0/3', '0/3')	0.0	0.0	cell	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
L-Lysine_m+0	0.0	0.0	0.5			1.0	('0/3', '0/3')	0.0	0.0	cell	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
L-Histidine_m+0	0.0	0.0	0.5			1.0	('0/3', '0/3')	0.0	0.0	cell	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
L-Alanine_m+0	0.0	0.0	0.5			1.0	('0/3', '0/3')	0.0	0.0	cell	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
L-Proline_m+4	0.7270950132307848	0.5773502691896258	0.28185143082538655			1.6553026437415503	('1/3', '0/3')	-0.20547704217680085		cell	0.0014		0.0018	0.0009	0.0063	0.0032	0.7191696476188033		0.9246466897956042	0.4623233448978021	3.2362634142846147	1.6438163374144077	1.3498359585312762	0.8154617305994178
Hexose-phosphate_m+0	0.0	0.0	0.5			1.0	('0/3', '0/3')	0.0	0.0	cell	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
L-Valine_m+0	0.0	0.0	0.5			1.0	('0/3', '0/3')	0.0	0.0	cell	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
L-Methionine_m+0	0.0	0.0	0.5			1.0	('0/3', '0/3')	0.0	0.0	cell	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
L-Threonine_m+0	0.0	0.0	0.5			1.0	('0/3', '0/3')	0.0	0.0	cell	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
L-Arginine_m+0	0.0	0.0	0.5			1.0	('0/3', '0/3')	0.0	0.0	cell	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
L-Serine_m+0	0.0	0.0	0.5			1.0	('0/3', '0/3')	0.0	0.0	cell	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
L-Phenylalanine_m+0	0.0	0.0	0.5			1.0	('0/3', '0/3')	0.0	0.0	cell	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Succinic_acid_m+0						0.9910803768290238	('2/3', '2/3')	2.0		cell		0.9978				0.9889		224.22471910112313				222.22471910112313	222.22471910112301	224.22471910112301
Fructose_1,6-bisphosphate_m+0						0.0	('0/3', '3/3')	0.0		cell	1.0	1.0	1.0				1.0	1.0	1.0				0.0	1.0
Hexose_m+3						0.0	('2/3', '3/3')	0.0		cell			0.0011						0.0011				0.0	0.0011000000000000003
L-Proline_m+5						1.0833333333333333	('2/3', '2/3')	2.0		cell			0.0012			0.0013			23.999999999999986			25.999999999999986	25.99999999999998	23.999999999999982
Succinic_acid_m+1						1000000.0000000008	('3/3', '2/3')	0.0		cell						0.0001						0.0001	0.00010000000000000009	0.0
L-Alanine_m+3						0.0	('2/3', '3/3')	0.0		cell		0.0006						0.0006					0.0	0.0006000000000000003
Succinic_acid_m+2						2.0	('2/3', '2/3')	2.0		cell		0.0029				0.0058		2.0				4.0	4.0	2.0
Succinic_acid_m+4						7.499999999999997	('2/3', '2/3')	2.0		cell		0.0002				0.0015		0.3076923076923077				2.307692307692308	2.3076923076923075	0.30769230769230776
Fumaric_acid_m+3						2.9635897593710725	('2/3', '0/3')	1.6192818095054726		cell		0.0009		0.0025	0.0023	0.0033		1.0409668775392322		2.891574659831201	2.660248687044705	3.816878550977185	3.08499877811975	1.0409668775392322
Succinic_acid_m+3						2.4666666666666672	('2/3', '2/3')	2.0		cell		0.0015				0.0037		1.3636363636363635				3.3636363636363638	3.3636363636363633	1.3636363636363633
L-Malic_acid_m+1						23551702151.628326	('3/3', '0/3')	-2.441200413620205		cell				0.0007	0.0011	0.0004				2.4412004136202046	3.8361720785460363	1.3949716649258312	2.3551702151628326	0.0
Hexose_m+5						0.3684210526315789	('2/3', '2/3')	2.0		cell	0.0019				0.0007		3.166666666666667				1.1666666666666667		1.1666666666666667	3.166666666666667
