metabolite	log2FC	stat	pvalue	padj	distance/span	FC	count_nan_samples	distance	span_allsamples	compartment	input_L-Cycloserine_cell_T2h-1	input_L-Cycloserine_cell_T2h-2	input_L-Cycloserine_cell_T2h-3	input_L-Cycloserine_cell_T4h-1	input_L-Cycloserine_cell_T4h-2	input_L-Cycloserine_cell_T4h-3	L-Cycloserine_cell_T2h-1	L-Cycloserine_cell_T2h-2	L-Cycloserine_cell_T2h-3	L-Cycloserine_cell_T4h-1	L-Cycloserine_cell_T4h-2	L-Cycloserine_cell_T4h-3	geommean_4	geommean_2
Hexose_m+0	-0.011546361826557622	-1.9639610121239315	0.024767306717813353	0.03230518267540872	0.005025125628138998	0.9920286132157006	('0/3', '0/3')	0.01683846121119359	3.350853781028661	cell	0.9909	0.989	0.9967	0.9768	0.9872	0.9889	166.85231214177307	166.53238137876028	167.82894289202264	164.47808911099398	166.22928907695868	166.51554291754908	165.73852099213164	167.07030299749476
L-Glutamine_m+0	-0.12467531557997395	-1.5275252316519468	0.06331522897380859	0.07914403621726074	-0.04069264069264064	0.9172104419399965	('0/3', '0/3')	-0.1217091972875366	2.990938784406488	cell	0.7153	0.6673	0.7306	0.651	0.672	0.6151	18.52310400420744	17.280116457441107	18.919306284739207	16.858018603018373	17.401825654728643	15.928367500332719	16.718252096812304	18.227280602531568
L-Glutamine_m+1	0.26929986519435917	1.091089451179962	0.13761676203741713	0.1474465307543755	-0.1470588235294119	1.2052227953811918	('0/3', '0/3')	-0.44616139957481327	3.033897517108727	cell	0.0424	0.0526	0.0386	0.0496	0.0515	0.059	6.305747780657355	7.8226965392117185	5.740610007862593	7.376535139636905	7.659104026034287	8.77450752497132	7.914394814245008	6.566748359370201
L-Malic_acid_m+2	0.29490430941067414	1.091089451179962	0.13761676203741713	0.1474465307543755	-0.160714285714286	1.2268036035401717	('0/3', '0/3')	-0.5332959445914653	3.3182858774580004	cell	0.0067	0.0097	0.0102	0.0107	0.0093	0.0123	3.970092031958679	5.747745180596893	6.044020705369929	6.340296230142965	5.510724760778464	7.288377909416679	6.338449739014241	5.16663769223
L-Lactic_acid_m+3	-0.0002919155030755757	-1.091089451179962	0.13761676203741713	0.1474465307543755	-0.1999999999998694	0.9997976800615211	('0/3', '0/3')	-0.5570860145307961	2.7854300726557994	cell	0.9884	0.9887	0.9882	0.9882	0.9883	0.9882	5506.238167625388	5507.909425668982	5505.1239955963265	5505.1239955963265	5505.681081610857	5505.1239955963265	5505.309684671091	5506.423743984213
L-Lactic_acid_m+2	0.024949270467495437	1.091089451179962	0.13761676203741713	0.1474465307543755	-0.19999999999999846	1.0174439150602979	('0/3', '0/3')	-0.5570860145311514	2.785430072655778	cell	0.0116	0.0113	0.0118	0.0118	0.0117	0.0118	64.62197768561397	62.95071964202051	65.73614971467629	65.73614971467629	65.17906370014514	65.73614971467629	65.54992732966222	64.42608418939483
L-Lysine_m+2	0.32998211177869274	0.6546536707079772	0.25634538013096164	0.26518487599754653	-0.2727272727272727	1.2569977886957246	('0/3', '0/3')	-0.8074103472292617	2.9605046065072935	cell	0.0018	0.0008	0.0007	0.0014	0.0013	0.0011	4.844462083375571	2.1530942592780318	1.8839574768682779	3.7679149537365557	3.498778171326802	2.960504606507294	3.39204090168974	2.6985257509556644
L-Glutamine_m+2	0.03766844621611606	-0.2182178902359924	0.41362967328135564	0.41362967328135564	-0.2384615384615386	1.026453623586648	('0/3', '0/3')	-0.7857720999053512	3.2951733221837287	cell	0.1757	0.1919	0.1529	0.1738	0.1752	0.1831	14.84517827455593	16.213942577616866	12.918769255433137	14.684644189629033	14.802932462733063	15.470416289534384	14.982043784863277	14.595928584199275
Fumaric_acid_m+2	0.6397728353435188	1.1547005383792517	0.12410653949496181			1.558083806401885	('1/3', '0/3')	-1.0078464965115868		cell		0.0009	0.0021	0.0014	0.0026	0.0027		1.29580263837204	3.0235394895347603	2.0156929930231735	3.7434298441858935	3.8874079151161207	3.084026253082631	1.9793712253544542
L-Tryptophan_m+0	0.0	0.0	0.5			1.0	('0/3', '0/3')	0.0	0.0	cell	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Glycine_m+0	0.0	0.0	0.5			1.0	('0/3', '0/3')	0.0	0.0	cell	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Ile_Leu_m+0	0.0	0.0	0.5			1.0	('0/3', '0/3')	0.0	0.0	cell	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Fumaric_acid_m+4	0.8774437510817341	1.5491933384829668	0.060667625179241055			1.8371173070873834	('1/3', '1/3')	0.4020151261036844		cell		0.0003	0.0008	0.0009		0.0009		1.206045378311054	3.2161210088294783	3.6181361349331627		3.6181361349331627	3.6181361349331627	1.9694638556693234
L-Proline_m+3	0.7124653354712198	0.5773502691896258	0.28185143082538655			1.6386018349102138	('1/3', '0/3')	-0.42971479909581134		cell		0.001	0.0017	0.0008	0.0053	0.0023		0.6138782844225877	1.043593083518399	0.49110262753807016	3.2535549074397148	1.4119200541719517	1.3115358561257162	0.8003993576618819
Fructose_1,6-bisphosphate_m+0	0.0	0.0	0.5			1.0	('1/3', '0/3')	0.0		cell		1.0	1.0	1.0	1.0	1.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0
L-Tyrosine_m+0	0.0	0.0	0.5			1.0	('0/3', '0/3')	0.0	0.0	cell	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Pyruvic_acid_m+3	0.0	0.0	0.5			1.0	('0/3', '0/3')	0.0	0.0	cell	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
L-Lysine_m+0	0.0	0.0	0.5			1.0	('0/3', '0/3')	0.0	0.0	cell	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
L-Histidine_m+0	0.0	0.0	0.5			1.0	('0/3', '0/3')	0.0	0.0	cell	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
L-Alanine_m+0	0.0	0.0	0.5			1.0	('0/3', '0/3')	0.0	0.0	cell	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
L-Proline_m+4	0.08174936614143953	0.0	0.5			1.058300524425836	('1/3', '1/3')	-0.6834861261734089		cell	0.0025	0.0009		0.0014		0.0018	4.271788288583805	1.5378437838901697		2.3922014416069306		3.0756875677803395	2.712501471626631	2.5630729731502826
Hexose-phosphate_m+0	0.0	0.0	0.5			1.0	('0/3', '0/3')	0.0	0.0	cell	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
L-Valine_m+0	0.0	0.0	0.5			1.0	('0/3', '0/3')	0.0	0.0	cell	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
L-Methionine_m+0	0.0	0.0	0.5			1.0	('0/3', '0/3')	0.0	0.0	cell	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
L-Threonine_m+0	0.0	0.0	0.5			1.0	('0/3', '0/3')	0.0	0.0	cell	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
L-Arginine_m+0	0.0	0.0	0.5			1.0	('0/3', '0/3')	0.0	0.0	cell	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Fumaric_acid_m+0	0.0010105941096784448	0.8660254037844387	0.19323811538561636			1.0007007358585518	('1/3', '0/3')	0.0		cell		1.0	0.9986	1.0	1.0	1.0		1785.7142857143408	1783.2142857143408	1785.7142857143408	1785.7142857143408	1785.7142857143408	1785.7142857143408	1784.4638479078226
L-Serine_m+0	0.0	0.0	0.5			1.0	('0/3', '0/3')	0.0	0.0	cell	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
L-Phenylalanine_m+0	0.0	0.0	0.5			1.0	('0/3', '0/3')	0.0	0.0	cell	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Succinic_acid_m+0						9978000000.0	('3/3', '2/3')	0.0		cell					0.9978						0.9978		0.9978000000000001	0.0
Hexose_m+3						0.9166666666666666	('2/3', '2/3')	2.0		cell			0.0012			0.0011			24.00000000000004			22.00000000000004	22.000000000000032	24.000000000000036
Succinic_acid_m+2						28999999.999999993	('3/3', '2/3')	0.0		cell					0.0029						0.0029		0.0028999999999999994	0.0
L-Proline_m+5						1.3333333333333335	('2/3', '2/3')	2.0		cell			0.0009			0.0012			6.000000000000002			8.000000000000002	8.000000000000002	6.000000000000001
L-Alanine_m+3						6000000.000000003	('3/3', '2/3')	0.0		cell					0.0006						0.0006		0.0006000000000000003	0.0
Succinic_acid_m+4						2000000.0000000019	('3/3', '2/3')	0.0		cell					0.0002						0.0002		0.0002000000000000002	0.0
Fumaric_acid_m+3						1.4411533842457844	('1/3', '2/3')	0.0		cell		0.0013	0.0003		0.0009			3.1633177120498694	0.7299963950884314		2.1899891852652944		2.1899891852652944	1.5196086753884335
Succinic_acid_m+3						15000000.00000001	('3/3', '2/3')	0.0		cell					0.0015						0.0015		0.001500000000000001	0.0
Hexose_m+5						2.7142857142857144	('2/3', '2/3')	2.0		cell		0.0007		0.0019				1.1666666666666667		3.166666666666667			3.166666666666667	1.1666666666666667
