ensembl_gene_id_version	entrezgene_id	description	external_gene_name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000136160.17	1910	endothelin receptor type B [Source:HGNC Symbol;Acc:HGNC:3180]	EDNRB	1046.70864369165	-2.12208	0.0683280540975411	31.0572278026112	9.11283019246523e-212	1.22664054878931e-208
ENSG00000100095.19	23544	seizure related 6 homolog like [Source:HGNC Symbol;Acc:HGNC:10763]	SEZ6L	1544.82115310248	1.43683	0.0493592272187686	-29.1096640692598	2.70883311458617e-186	3.44367934228196e-183
ENSG00000099250.18	8829	neuropilin 1 [Source:HGNC Symbol;Acc:HGNC:8004]	NRP1	254.394449625873	2.95252	0.101627739893067	-29.0523444221024	1.43736584932359e-185	1.73111803842483e-182
ENSG00000106366.8	5054	serpin family E member 1 [Source:HGNC Symbol;Acc:HGNC:8583]	SERPINE1	365.477202159904	2.26283	0.0781670635671987	-28.9486990973472	2.91410003810443e-184	3.33416755859718e-181
ENSG00000159167.12	6781	stanniocalcin 1 [Source:HGNC Symbol;Acc:HGNC:11373]	STC1	1009.56974972629	1.93187	0.0731842571484368	-26.3972796340517	1.47233693471089e-153	1.60435647985664e-150
ENSG00000175899.14	2	alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]	A2M	3059.38471842444	-1.44011	0.0546499609980275	26.3515804532023	4.92275582229303e-153	5.12033734006961e-150
ENSG00000114268.12	5210	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 4 [Source:HGNC Symbol;Acc:HGNC:8875]	PFKFB4	402.292432573652	1.42828	0.0544342747055	-26.2386455836883	9.633061966972e-152	9.5840589995748e-149
ENSG00000152377.14	6695	SPARC (osteonectin), cwcv and kazal like domains proteoglycan 1 [Source:HGNC Symbol;Acc:HGNC:11251]	SPOCK1	279.250350760595	2.34775	0.0914240001171114	-25.679847278005	1.9631528748239e-145	1.87178446810814e-142
ENSG00000162490.7	374946	dorsal inhibitory axon guidance protein [Source:HGNC Symbol;Acc:HGNC:25054]	DRAXIN	414.68285636473	1.80912	0.0711976532091747	-25.4098311278472	1.9637460045202e-142	1.79745599285743e-139
ENSG00000100422.14	64781	ceramide kinase [Source:HGNC Symbol;Acc:HGNC:19256]	CERK	762.321165656769	1.12123	0.044455116308413	-25.221585645254	2.32254683187087e-140	2.04410919821927e-137
ENSG00000163531.15	23114	neurofascin [Source:HGNC Symbol;Acc:HGNC:29866]	NFASC	386.050209137185	1.86161	0.0742977919167803	-25.0560008913547	1.50179525503387e-138	1.27279928966444e-135
ENSG00000240764.3	56097	protocadherin gamma subfamily C, 5 [Source:HGNC Symbol;Acc:HGNC:8718]	PCDHGC5	527.564755926546	1.68306	0.0673778216431981	-24.9793917687265	1.02399576814733e-137	8.36860541518404e-135
ENSG00000171617.14	8507	ectodermal-neural cortex 1 [Source:HGNC Symbol;Acc:HGNC:3345]	ENC1	2731.63826519262	0.955008	0.0384813031023973	-24.8174531864049	5.81026229601297e-136	4.58469765929879e-133
ENSG00000103942.13	9455	homer scaffold protein 2 [Source:HGNC Symbol;Acc:HGNC:17513]	HOMER2	1211.09220330624	1.03886	0.0419574689428998	-24.759800869183	2.43143267095485e-135	1.85461579364866e-132
ENSG00000101638.13	29906	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:17827]	ST8SIA5	4571.45421958673	0.801165	0.0332279984930815	-24.1111298560127	1.91061030253753e-128	1.41033856622472e-125
ENSG00000108691.9	6347	C-C motif chemokine ligand 2 [Source:HGNC Symbol;Acc:HGNC:10618]	CCL2	208.761797833821	2.69355	0.112373764532897	-23.9695355219067	5.78161006122972e-127	4.13439321972249e-124
ENSG00000177511.6	51046	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:14269]	ST8SIA3	400.763897343624	1.78607	0.0746787349699398	-23.9166857804893	2.05378408367125e-126	1.42414367232271e-123
ENSG00000091490.11	23231	SEL1L family member 3 [Source:HGNC Symbol;Acc:HGNC:29108]	SEL1L3	545.780042520571	1.46858	0.0614081725873658	-23.9150397136394	2.13639468943274e-126	1.43785646112616e-123
ENSG00000166833.21	89797	neuron navigator 2 [Source:HGNC Symbol;Acc:HGNC:15997]	NAV2	598.361766616739	1.16127	0.0492758473037362	-23.5666655200874	8.47132958446983e-123	5.53855528232638e-120
ENSG00000033327.13	9846	GRB2 associated binding protein 2 [Source:HGNC Symbol;Acc:HGNC:14458]	GAB2	256.147884077679	-1.72387	0.0733837920414133	23.4911250756755	5.02630254484999e-122	3.19491336482784e-119
ENSG00000124942.14	79026	AHNAK nucleoprotein [Source:HGNC Symbol;Acc:HGNC:347]	AHNAK	1332.66052231825	1.13157	0.0486955568978647	-23.2376319418811	1.897332877599e-119	1.17342346589454e-116
ENSG00000156232.7	123720	WASP homolog associated with actin, golgi membranes and microtubules [Source:HGNC Symbol;Acc:HGNC:30493]	WHAMM	292.952406084991	1.48363	0.0643845659316625	-23.0432612325041	1.71853564342203e-117	1.03487502969543e-114
ENSG00000134853.12	5156	platelet derived growth factor receptor alpha [Source:HGNC Symbol;Acc:HGNC:8803]	PDGFRA	620.404919220679	-2.1821	0.0949253026569052	22.9875998175492	6.20250585716445e-117	3.63928055203831e-114
ENSG00000163618.18	8618	calcium dependent secretion activator [Source:HGNC Symbol;Acc:HGNC:1426]	CADPS	101.716913279764	3.44162	0.150253794748176	-22.9053999144131	4.10471831332188e-116	2.34820672909361e-113
ENSG00000038427.16	1462	versican [Source:HGNC Symbol;Acc:HGNC:2464]	VCAN	2495.32174296896	-1.10529	0.0483687979184494	22.8512941064165	1.41872625095947e-115	7.91822263431841e-113
ENSG00000155511.18	2890	glutamate ionotropic receptor AMPA type subunit 1 [Source:HGNC Symbol;Acc:HGNC:4571]	GRIA1	168.459812514818	2.72463	0.119701296541929	-22.7619214395415	1.09348027950101e-114	5.95764505614802e-112
ENSG00000221866.9	91584	plexin A4 [Source:HGNC Symbol;Acc:HGNC:9102]	PLXNA4	512.602383500777	1.51219	0.0666529483727202	-22.6875604162385	5.94446311128959e-114	3.16342207850325e-111
ENSG00000101958.14	2742	glycine receptor alpha 2 [Source:HGNC Symbol;Acc:HGNC:4327]	GLRA2	115.657661530107	2.63308	0.116431113788913	-22.6149319092002	3.09007486727291e-113	1.60704961790468e-110
ENSG00000109861.16	1075	cathepsin C [Source:HGNC Symbol;Acc:HGNC:2528]	CTSC	129.08297956665	-1.9668	0.0871464252307654	22.5689373266395	8.75241713854574e-113	4.45070136402983e-110
ENSG00000065675.15	5588	protein kinase C theta [Source:HGNC Symbol;Acc:HGNC:9410]	PRKCQ	127.390833387478	2.6693	0.118636734424303	-22.4997512358018	4.17396441080875e-112	2.07636581766384e-109
ENSG00000133110.15	10631	periostin [Source:HGNC Symbol;Acc:HGNC:16953]	POSTN	443.706601855847	1.62657	0.0724817863333187	-22.441045582359	1.56521460475193e-111	7.62059697883795e-109
ENSG00000136010.14	160428	aldehyde dehydrogenase 1 family member L2 [Source:HGNC Symbol;Acc:HGNC:26777]	ALDH1L2	441.287692017242	-1.46793	0.0669284284945895	21.9328195271273	1.2635055981313e-106	6.02349970875802e-104
ENSG00000182732.18	9628	regulator of G protein signaling 6 [Source:HGNC Symbol;Acc:HGNC:10002]	RGS6	319.693019056279	1.57668	0.0725172804295756	-21.7421013021749	8.20549467666246e-105	3.83196601400137e-102
ENSG00000204262.14	1290	collagen type V alpha 2 chain [Source:HGNC Symbol;Acc:HGNC:2210]	COL5A2	943.426262868802	-1.14563	0.0527511244549764	21.7176804308109	1.39654442329931e-104	6.39142520767161e-102
ENSG00000231764.10	NA	DLX6 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:37151]	DLX6-AS1	110.164392164774	2.25655	0.103950214791736	-21.7079486065774	1.72590670037484e-104	7.74390647542696e-102
ENSG00000130287.14	1463	neurocan [Source:HGNC Symbol;Acc:HGNC:2465]	NCAN	1843.96516006298	-1.13717	0.0531821924737474	21.3825853185835	1.9407479556654e-101	8.54041066720987e-99
ENSG00000147041.12	94122	synaptotagmin like 5 [Source:HGNC Symbol;Acc:HGNC:15589]	SYTL5	90.8675095900511	3.04152	0.142325560979996	-21.3701463985013	2.53337328941543e-101	1.09379586757912e-98
ENSG00000129244.9	482	ATPase Na+/K+ transporting subunit beta 2 [Source:HGNC Symbol;Acc:HGNC:805]	ATP1B2	981.272885844457	-1.17499	0.0550467463246213	21.3453991139152	4.3027411112821e-101	1.82332638610126e-98
ENSG00000182534.13	439921	matrix remodeling associated 7 [Source:HGNC Symbol;Acc:HGNC:7541]	MXRA7	973.600602205706	1.26278	0.0596269427399083	-21.1779340007314	1.52578870040568e-99	6.34811324206968e-97
ENSG00000184792.16	23762	oxysterol binding protein 2 [Source:HGNC Symbol;Acc:HGNC:8504]	OSBP2	273.33274516921	1.51923	0.072030123596039	-21.0915472607094	9.509983440667e-99	3.88601698344255e-96
ENSG00000041982.16	3371	tenascin C [Source:HGNC Symbol;Acc:HGNC:5318]	TNC	1528.85638664426	0.973625	0.0463088726288786	-21.0245920155472	3.90739390670291e-98	1.56864727661548e-95
ENSG00000130164.13	3949	low density lipoprotein receptor [Source:HGNC Symbol;Acc:HGNC:6547]	LDLR	1207.53462658204	0.935182	0.0445063008470768	-21.0123434592281	5.05762325671622e-98	1.9954067755765e-95
ENSG00000107554.17	23268	dynamin binding protein [Source:HGNC Symbol;Acc:HGNC:30373]	DNMBP	480.466714110178	1.14655	0.0545950590399313	-21.0010573388654	6.41420886704193e-98	2.48773460177153e-95
ENSG00000141753.7	3487	insulin like growth factor binding protein 4 [Source:HGNC Symbol;Acc:HGNC:5473]	IGFBP4	110.605730041178	-2.60712	0.124275869383508	20.9784650750875	1.03170039415447e-97	3.93473335323944e-95
ENSG00000152583.12	8404	SPARC like 1 [Source:HGNC Symbol;Acc:HGNC:11220]	SPARCL1	1319.025269303	-1.53487	0.073349040256472	20.9256278955204	3.12916378380511e-97	1.1738468010625e-94
ENSG00000107984.10	22943	dickkopf WNT signaling pathway inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:2891]	DKK1	189.121012193937	1.80015	0.0861122318220092	-20.9046494219965	4.85753925561366e-97	1.79282372235818e-94
ENSG00000118785.14	6696	secreted phosphoprotein 1 [Source:HGNC Symbol;Acc:HGNC:11255]	SPP1	346.057645463935	1.75282	0.0840513380071095	-20.8541283994012	1.39822511222834e-96	5.07866432430494e-94
ENSG00000013810.19	10460	transforming acidic coiled-coil containing protein 3 [Source:HGNC Symbol;Acc:HGNC:11524]	TACC3	3071.99508224207	1.11827	0.0536301035105364	-20.8515682249872	1.47508084596207e-96	5.27410546846093e-94
ENSG00000124762.13	1026	cyclin dependent kinase inhibitor 1A [Source:HGNC Symbol;Acc:HGNC:1784]	CDKN1A	613.617144776855	1.52758	0.0734043328600439	-20.8104581852037	3.48003061150153e-96	1.22513139204599e-93
ENSG00000124145.6	6385	syndecan 4 [Source:HGNC Symbol;Acc:HGNC:10661]	SDC4	400.42377944309	1.13388	0.0551570426483662	-20.5573905189633	6.60932790914226e-94	2.29153409916519e-91
ENSG00000137801.11	7057	thrombospondin 1 [Source:HGNC Symbol;Acc:HGNC:11785]	THBS1	139.734845717889	2.05484	0.100502587325918	-20.445609285744	6.57323785991768e-93	2.24500599923129e-90
ENSG00000005108.16	221981	thrombospondin type 1 domain containing 7A [Source:HGNC Symbol;Acc:HGNC:22207]	THSD7A	340.741227487273	1.36961	0.0670727758596216	-20.4198318631948	1.11447107317361e-92	3.75035905403408e-90
ENSG00000131016.17	9590	A-kinase anchoring protein 12 [Source:HGNC Symbol;Acc:HGNC:370]	AKAP12	607.926682031942	2.22018	0.108950466736296	-20.3778737341595	2.62826710705534e-92	8.7163240885141e-90
ENSG00000170500.12	164832	LON peptidase N-terminal domain and ring finger 2 [Source:HGNC Symbol;Acc:HGNC:24788]	LONRF2	387.066466868752	1.26614	0.0625326198324902	-20.2476191797852	3.72828798182678e-91	1.21877734125918e-88
ENSG00000156515.23	3098	hexokinase 1 [Source:HGNC Symbol;Acc:HGNC:4922]	HK1	1332.75643504714	0.892169	0.0440675468200403	-20.245479753777	3.89374062554681e-91	1.25493615118856e-88
ENSG00000118523.6	1490	cellular communication network factor 2 [Source:HGNC Symbol;Acc:HGNC:2500]	CCN2	107.167163813057	2.24351	0.111022261162046	-20.207748488712	8.36789577548398e-91	2.65947998653333e-88
ENSG00000111331.13	4940	2'-5'-oligoadenylate synthetase 3 [Source:HGNC Symbol;Acc:HGNC:8088]	OAS3	920.269399765779	1.15678	0.0572969581468897	-20.189130958013	1.2199131867225e-90	3.82401006188644e-88
ENSG00000036565.15	6570	solute carrier family 18 member A1 [Source:HGNC Symbol;Acc:HGNC:10934]	SLC18A1	256.429335787002	1.54124	0.0764079279551333	-20.1711788686774	1.75407370946085e-90	5.42411739102603e-88
ENSG00000092820.18	7430	ezrin [Source:HGNC Symbol;Acc:HGNC:12691]	EZR	448.696637453551	1.32546	0.0657488799783678	-20.1593678843693	2.22708934686642e-90	6.79499806991258e-88
ENSG00000134531.10	2012	epithelial membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:3333]	EMP1	375.46164776571	1.16746	0.0584717236718565	-19.9662613577809	1.0825979846826e-88	3.25961706361735e-86
ENSG00000125869.10	24141	lysosomal associated membrane protein family member 5 [Source:HGNC Symbol;Acc:HGNC:16097]	LAMP5	208.400351393571	-1.52893	0.0768802558821652	19.8871784601765	5.25497576586044e-88	1.5616832525998e-85
ENSG00000137642.13	6653	sortilin related receptor 1 [Source:HGNC Symbol;Acc:HGNC:11185]	SORL1	937.636464269069	0.927963	0.0469083254425138	-19.7824857971545	4.21396256896437e-87	1.23625776237964e-84
ENSG00000214595.11	400954	EMAP like 6 [Source:HGNC Symbol;Acc:HGNC:35412]	EML6	127.801574168322	2.0738	0.104843163462856	-19.7800019309215	4.42673516582971e-87	1.28224026328711e-84
ENSG00000198910.14	3897	L1 cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:6470]	L1CAM	802.865532196279	1.50313	0.0761832671999219	-19.7305081030675	1.17978604134512e-86	3.37463049801254e-84
ENSG00000198879.11	57713	Scm like with four mbt domains 2 [Source:HGNC Symbol;Acc:HGNC:20256]	SFMBT2	312.304270934232	1.15956	0.0587772101270643	-19.7280067429388	1.23962537880615e-86	3.50201821521248e-84
ENSG00000163873.10	2899	glutamate ionotropic receptor kainate type subunit 3 [Source:HGNC Symbol;Acc:HGNC:4581]	GRIK3	632.61233619866	1.06519	0.0543704690078038	-19.5913514019163	1.83260753717708e-85	5.11409247234429e-83
ENSG00000179776.19	1003	cadherin 5 [Source:HGNC Symbol;Acc:HGNC:1764]	CDH5	222.478985029983	1.89536	0.0968432084894773	-19.5713824935203	2.71223467765601e-85	7.47759832877137e-83
ENSG00000103888.17	57214	cell migration inducing hyaluronidase 1 [Source:HGNC Symbol;Acc:HGNC:29213]	CEMIP	177.959750147593	1.85344	0.0949489729270141	-19.5203490319711	7.37328664624969e-85	2.00860617054919e-82
ENSG00000123700.4	3759	potassium voltage-gated channel subfamily J member 2 [Source:HGNC Symbol;Acc:HGNC:6263]	KCNJ2	425.872058593626	1.09956	0.0564670862709585	-19.4725455168519	1.87707807212582e-84	5.05331500287707e-82
ENSG00000067225.18	5315	pyruvate kinase M1/2 [Source:HGNC Symbol;Acc:HGNC:9021]	PKM	15500.8588828825	0.740721	0.0380655545634129	-19.4590827023493	2.44114942787329e-84	6.49544446023541e-82
ENSG00000141338.14	10351	ATP binding cassette subfamily A member 8 [Source:HGNC Symbol;Acc:HGNC:38]	ABCA8	109.564510019184	-2.16383	0.111327307972099	19.4366117762451	3.78342452475299e-84	9.95127625286466e-82
ENSG00000146072.6	27242	TNF receptor superfamily member 21 [Source:HGNC Symbol;Acc:HGNC:13469]	TNFRSF21	1050.21142786425	-1.03083	0.0535206370234449	19.2604212896028	1.15435542604867e-82	3.00171763798543e-80
ENSG00000185985.10	84631	SLIT and NTRK like family member 2 [Source:HGNC Symbol;Acc:HGNC:13449]	SLITRK2	117.409934443121	-1.83909	0.095964385186721	19.1642586036232	7.35978584359326e-82	1.89229190403309e-79
ENSG00000133401.16	23037	PDZ domain containing 2 [Source:HGNC Symbol;Acc:HGNC:18486]	PDZD2	480.010087556201	-1.00878	0.0532978717573344	18.9271483583226	6.81532705389042e-80	1.73283476637972e-77
ENSG00000170439.7	196410	methyltransferase like 7B [Source:HGNC Symbol;Acc:HGNC:28276]	METTL7B	270.932656549854	1.33075	0.0705532697606672	-18.8615658554167	2.36122375714163e-79	5.93756958622768e-77
ENSG00000128285.4	2847	melanin concentrating hormone receptor 1 [Source:HGNC Symbol;Acc:HGNC:4479]	MCHR1	96.6522984988969	2.01559	0.106899291858874	-18.8549894961588	2.67392017511488e-79	6.65079514860368e-77
ENSG00000117069.15	81849	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:19342]	ST6GALNAC5	258.289688445124	1.76565	0.0937883012197761	-18.8259440131268	4.62885330646103e-79	1.13894677647041e-76
ENSG00000107159.13	768	carbonic anhydrase 9 [Source:HGNC Symbol;Acc:HGNC:1383]	CA9	76.1166710327907	1.87934	0.0998944915466504	-18.8132107108173	5.88623968530828e-79	1.43292364594584e-76
ENSG00000187498.16	1282	collagen type IV alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2202]	COL4A1	2255.18478631364	0.766826	0.0409349356053018	-18.7328016220061	2.67463216791783e-78	6.44248504194356e-76
ENSG00000100196.11	11015	KDEL endoplasmic reticulum protein retention receptor 3 [Source:HGNC Symbol;Acc:HGNC:6306]	KDELR3	190.829459392967	1.58105	0.0845612152705123	-18.697145935258	5.22263244919845e-78	1.24489060765633e-75
ENSG00000107796.13	59	actin alpha 2, smooth muscle [Source:HGNC Symbol;Acc:HGNC:130]	ACTA2	69.1427944779264	-2.56134	0.137091125566588	18.6835183909218	6.7424941767433e-78	1.59060303346822e-75
ENSG00000130477.15	23025	unc-13 homolog A [Source:HGNC Symbol;Acc:HGNC:23150]	UNC13A	1395.94343788405	1.0376	0.0555661185594664	-18.6732933442721	8.16585809891594e-78	1.90672786609687e-75
ENSG00000091136.14	3912	laminin subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:6486]	LAMB1	1416.36740072018	-0.708012	0.0379805523165347	18.6414239256996	1.48241773675056e-77	3.42648132020839e-75
ENSG00000175274.18	9537	tumor protein p53 inducible protein 11 [Source:HGNC Symbol;Acc:HGNC:16842]	TP53I11	306.85002368301	-1.55949	0.0840750542434417	18.5487281914705	8.35044754153295e-77	1.91083291092898e-74
ENSG00000198431.16	7296	thioredoxin reductase 1 [Source:HGNC Symbol;Acc:HGNC:12437]	TXNRD1	1313.15222173897	0.989321	0.0535587373357167	-18.4716932689805	3.48964671637112e-76	7.9062956248238e-74
ENSG00000103489.12	64131	xylosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:15516]	XYLT1	67.8210193655164	-2.60593	0.141128252992743	18.4650114983333	3.94939144794982e-76	8.86018867680743e-74
ENSG00000180447.7	2619	growth arrest specific 1 [Source:HGNC Symbol;Acc:HGNC:4165]	GAS1	332.05753065723	-1.24944	0.0678082179344683	18.4260507151543	8.11986730076797e-76	1.80395071304343e-73
ENSG00000170379.20	285966	TRPM8 channel associated factor 2 [Source:HGNC Symbol;Acc:HGNC:26878]	TCAF2	165.648096915437	1.50103	0.0814947726487898	-18.4186811712955	9.30429344702783e-76	2.04721295142632e-73
ENSG00000065911.12	10797	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase [Source:HGNC Symbol;Acc:HGNC:7434]	MTHFD2	788.233822455963	-1.04638	0.0569128648595712	18.3856023186824	1.71326291229348e-75	3.73377097352491e-73
ENSG00000265972.6	10628	thioredoxin interacting protein [Source:HGNC Symbol;Acc:HGNC:16952]	TXNIP	3972.09605414756	0.699465	0.0381814532595299	-18.3194854498056	5.78572656764641e-75	1.2490073683722e-72
ENSG00000237943.7	NA	PRKCQ antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44689]	PRKCQ-AS1	132.46213429461	1.83188	0.100162047284303	-18.2891586964609	1.00961248465173e-74	2.15915537255005e-72
ENSG00000245648.2	NA	novel transcript, antisense to KLRK1	AC022075.1	70.5669260343728	-2.2769	0.124857892373757	18.2359189821133	2.6771611164651e-74	5.67235905815472e-72
ENSG00000149256.16	26011	teneurin transmembrane protein 4 [Source:HGNC Symbol;Acc:HGNC:29945]	TENM4	322.845106038568	1.5092	0.0832355128172085	-18.1316637872657	1.79252605884678e-73	3.7631535600542e-71
ENSG00000169851.15	5099	protocadherin 7 [Source:HGNC Symbol;Acc:HGNC:8659]	PCDH7	407.658364776358	1.21151	0.0668559588428224	-18.1212278989377	2.16704322792506e-73	4.50804092587355e-71
ENSG00000154678.18	5137	phosphodiesterase 1C [Source:HGNC Symbol;Acc:HGNC:8776]	PDE1C	645.890173409419	1.23719	0.0683240335893647	-18.1077535121468	2.76816516244226e-73	5.70665976686183e-71
ENSG00000163947.11	50650	Rho guanine nucleotide exchange factor 3 [Source:HGNC Symbol;Acc:HGNC:683]	ARHGEF3	321.68677317509	1.34146	0.0742080823113166	-18.0770183077974	4.83531584128812e-73	9.87915467823179e-71
ENSG00000177675.8	283316	CD163 molecule like 1 [Source:HGNC Symbol;Acc:HGNC:30375]	CD163L1	85.1175497770263	-1.90671	0.105492521806821	18.0744004219831	5.07035355317122e-73	1.02676902970989e-70
ENSG00000107731.12	219699	unc-5 netrin receptor B [Source:HGNC Symbol;Acc:HGNC:12568]	UNC5B	257.235104772194	-1.67765	0.0928698384350985	18.0644804371257	6.06906650454491e-73	1.21823200722369e-70
ENSG00000164683.17	23462	hes related family bHLH transcription factor with YRPW motif 1 [Source:HGNC Symbol;Acc:HGNC:4880]	HEY1	99.6268642284026	-2.10984	0.116927245679154	18.0440576621819	8.78501500870157e-73	1.7480652038619e-70
ENSG00000136068.14	2317	filamin B [Source:HGNC Symbol;Acc:HGNC:3755]	FLNB	941.051899016075	-0.85746	0.0476068213873762	18.0112919357525	1.58876773339654e-72	3.13411827959596e-70
ENSG00000171310.11	50515	carbohydrate sulfotransferase 11 [Source:HGNC Symbol;Acc:HGNC:17422]	CHST11	468.46377452179	-1.1086	0.0619231396946045	17.9028380301499	1.12062906356912e-71	2.19173973176515e-69
ENSG00000101134.12	55816	docking protein 5 [Source:HGNC Symbol;Acc:HGNC:16173]	DOK5	481.288507120799	1.29264	0.0724490725153425	-17.842043794545	3.33279792606725e-71	6.46308601205059e-69
ENSG00000111885.7	4121	mannosidase alpha class 1A member 1 [Source:HGNC Symbol;Acc:HGNC:6821]	MAN1A1	266.018738486485	1.55616	0.0873218473413049	-17.8209141743607	4.86351861322007e-71	9.35226020389201e-69
ENSG00000105290.12	333	amyloid beta precursor like protein 1 [Source:HGNC Symbol;Acc:HGNC:597]	APLP1	643.255202456386	1.16749	0.0655567898088354	-17.8088504550739	6.03363035815938e-71	1.15056302904801e-68
ENSG00000179218.13	811	calreticulin [Source:HGNC Symbol;Acc:HGNC:1455]	CALR	4212.94818418192	0.80613	0.0453338042419731	-17.7820949731228	9.72762210912716e-71	1.83964608862113e-68
ENSG00000116133.13	1718	24-dehydrocholesterol reductase [Source:HGNC Symbol;Acc:HGNC:2859]	DHCR24	2386.17252091092	0.76726	0.043159005749177	-17.7775208982142	1.05544894745552e-70	1.97965887414957e-68
ENSG00000171992.13	11346	synaptopodin [Source:HGNC Symbol;Acc:HGNC:30672]	SYNPO	77.1398255806733	2.20395	0.124128297759671	-17.7554114847992	1.56519285817644e-70	2.9118949734676e-68
ENSG00000104327.7	793	calbindin 1 [Source:HGNC Symbol;Acc:HGNC:1434]	CALB1	31.4763928425291	3.86141	0.2185515160544	-17.6681701620031	7.37505833620185e-70	1.36099564441377e-67
ENSG00000117114.19	23266	adhesion G protein-coupled receptor L2 [Source:HGNC Symbol;Acc:HGNC:18582]	ADGRL2	207.607810211219	-1.23441	0.0700767115262868	17.6151358380064	1.88536049480802e-69	3.45141633621536e-67
